Ano Censo,Número de Matrículas,Nome Região,Nome UF,Nome Localização,Nome Município,Nome Curso,Sigla UF,Sigla Região
2012,67,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS DE INFORMAÇÃO,RN,NE
2012,18,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,SISTEMAS PARA INTERNET,RN,NE
2012,10,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TEATRO,RN,NE
2012,23,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TERAPIA OCUPACIONAL,RN,NE
2012,56,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2012,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2012,21,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2012,84,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2012,20,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO,RN,NE
2012,1,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,TURISMO - GESTÃO HOTELEIRA,RN,NE
2012,29,NORDESTE,RIO GRANDE DO NORTE,CAPITAL,NATAL,ZOOTECNIA,RN,NE
